Shin Strange+ %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida %SEPARATOR% Shoujo
Rail Wars! %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion
Shounen Hollywood: Holly Stage for 49 %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Cosas de la vida
Bishoujo Senshi Sailor Moon: Crystal %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Sword Art Online II %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Aventura %SEPARATOR% Fantasia %SEPARATOR% Juegos %SEPARATOR% Romance %SEPARATOR% Shounen
Aldnoah.Zero %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Mecha %SEPARATOR% Sci-Fi
Sengoku Basara Judge End %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Barakamon %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida
Jinsei %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida %SEPARATOR% Drama %SEPARATOR% Ecchi %SEPARATOR% Romance
Sabagebu! %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Comedia %SEPARATOR% Sobrenatural
Space☆Dandy 2 %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Akame ga Kill! %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Aventura %SEPARATOR% Fantasia
Francesca %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
DRAMAtical Murder %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Psicologico %SEPARATOR% Sci-Fi %SEPARATOR% Super Poderes
Himegoto %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia
Ao Haru Ride %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida %SEPARATOR% Drama %SEPARATOR% Romance %SEPARATOR% Shoujo
Hanayamata %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Cosas de la vida %SEPARATOR% Seinen
Re: Hamatora %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Misterio %SEPARATOR% Shounen %SEPARATOR% Super Poderes
Momo Kyun Sword %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Ecchi %SEPARATOR% Fantasia
Majimoji Rurumo %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Fantasia %SEPARATOR% Shounen
Yama no Susume 2 %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Love Stage!! %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Shounen Ai
Fate/Kaleid Liner Prisma☆Illya Zwei! %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Zankyou no Terror %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Psicologico %SEPARATOR% Thriller
Psycho-Pass New Edit Version %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Persona 4 The Golden Animation %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Aventura %SEPARATOR% Colegial %SEPARATOR% Misterio %SEPARATOR% Sci-Fi %SEPARATOR% Sobrenatural %SEPARATOR% Super Poderes
Rokujouma no Shinryakusha!? %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Romance %SEPARATOR% Sobrenatural
Tokyo ESP %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Comedia %SEPARATOR% Sci-Fi %SEPARATOR% Shounen %SEPARATOR% Sobrenatural %SEPARATOR% Super Poderes
Nobunaga Concerto %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Historico %SEPARATOR% Romance %SEPARATOR% Shounen
Seirei Tsukai no Blade Dance %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Ecchi %SEPARATOR% Fantasia %SEPARATOR% Harem %SEPARATOR% Romance %SEPARATOR% Seinen %SEPARATOR% Sobrenatural
La Leyenda de Korra: Libro 3 %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Sousei no Aquarion %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Mecha %SEPARATOR% Romance %SEPARATOR% Sci-Fi %SEPARATOR% Sobrenatural %SEPARATOR% Super Poderes
Sousei no Aquarion: Uragiri no Tsubasa %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Princess Resurrection %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Kaibutsu Oujo %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
RahXephon %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Drama %SEPARATOR% Isekai %SEPARATOR% Misterio %SEPARATOR% Romance %SEPARATOR% Sci-Fi %SEPARATOR% Thriller
RahXephon Kansoukyoku: Kanojo to Kanojo Jishin to - Thatness and Thereness %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
RahXephon: Tagen Hensoukyoku %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Ookii 1 Nensei to Chiisana 2 Nensei %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
No Game No Life Specials %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Juegos
Ark IX %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion
Majokko Shimai no Yoyo to Nene %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Fantasia %SEPARATOR% Magia
Girls und Panzer: Kore ga Hontou no Anzio-sen Desu! %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Militar
Kidou Senshi Gundam-san %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Puri Para %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Cosas de la vida %SEPARATOR% Musica %SEPARATOR% Niños
Solty Rei %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Sci-Fi %SEPARATOR% Super Poderes
Ai Mai Mi: Mousou Catastrophe %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida
Senjou no Valkyria: Valkyria Chronicles %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Akame ga Kill Theater %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Lost Universe %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Barakamon: Mijikamon %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia
Mushibugyou (2014) %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Ijime: Ikenie no Kyoushitsu %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Non Non Biyori: Okinawa e Ikukoto ni Natta %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Hunter x Hunter: The Last Mission %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Aventura %SEPARATOR% Shounen %SEPARATOR% Super Poderes
Witch Craft Works Specials %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia
Guardian Hearts %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Guardian Hearts Power UP! %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Zoku Sayonara Zetsubou Sensei %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Goku Sayonara Zetsubou Sensei %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Zan Sayonara Zetsubou Sensei %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Zan Sayonara Zetsubou Sensei Bangaichi %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Shigurui %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Artes Marciales %SEPARATOR% Drama %SEPARATOR% Historico %SEPARATOR% Seinen
Kousetsu Hyaku Monogatari %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Tsubasa Chronicle: Tori Kago no Kuni no Himegimi %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Phantom: Requiem for the Phantom %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Drama %SEPARATOR% Seinen %SEPARATOR% Thriller
Evangelion: 1.11 You Are (Not) Alone %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Mecha %SEPARATOR% Sci-Fi
Evangelion: 2.22 You Can (Not) Advance %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Mecha %SEPARATOR% Sci-Fi
Shinkyoku Soukai Polyphonica %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Drama %SEPARATOR% Fantasia %SEPARATOR% Musica %SEPARATOR% Romance
Shinkyoku Soukai Polyphonica: Crimson S %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Tiger & Bunny Movie 2: The Rising %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Neon Genesis Evangelion: Death & Rebirth %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Drama %SEPARATOR% Mecha %SEPARATOR% Psicologico %SEPARATOR% Sci-Fi
Neon Genesis Evangelion: The End of Evangelion %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Dementia %SEPARATOR% Drama %SEPARATOR% Mecha %SEPARATOR% Psicologico %SEPARATOR% Sci-Fi
Mitsuwano %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Cosas de la vida
Bounen no Xamdou %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Zipang %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Koutetsu Sangokushi %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Da Capo %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Drama %SEPARATOR% Harem %SEPARATOR% Magia %SEPARATOR% Romance
Da Capo Second Season %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Drama %SEPARATOR% Harem %SEPARATOR% Romance %SEPARATOR% Sobrenatural
Da Capo If %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Drama %SEPARATOR% Harem %SEPARATOR% Magia %SEPARATOR% Romance
Da Capo II %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Drama %SEPARATOR% Ecchi %SEPARATOR% Romance
Da Capo II Second Season %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Drama %SEPARATOR% Fantasia %SEPARATOR% Harem %SEPARATOR% Romance
T.P. Sakura: Time Paladin Sakura %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Tantei Gakuen Q %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Drama %SEPARATOR% Misterio %SEPARATOR% Policial %SEPARATOR% Shounen
Terra Formars OVA %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Sci-Fi %SEPARATOR% Space %SEPARATOR% Terror
Nozo x Kimi %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Ecchi %SEPARATOR% Romance %SEPARATOR% Shounen
Senkou no Night Raid %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Historico %SEPARATOR% Militar %SEPARATOR% Super Poderes
Sumomomo Momomo %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Dennou Coil %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Kekkaishi %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Trinity Blood %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Sobrenatural %SEPARATOR% Vampiros
Peach Girl %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Cosas de la vida %SEPARATOR% Romance %SEPARATOR% Shoujo
Souten no Ken %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Hokuto no Ken %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Hokuto no Ken Movie %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Hokuto no Ken 2 %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Shin Hokuto no Ken %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Hokuto no Ken: Yuria-den %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Hokuto no Ken: Toki-den %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Hokuto no Ken: Zero Kenshiro Den %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Kore ga Watashi no Goshujin-sama %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Pretty Rhythm: Aurora Dream %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Pretty Rhythm: Dear My Future %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Princess Tutu %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Drama %SEPARATOR% Misterio %SEPARATOR% Romance
Jikuu Tenshou Nazca %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Aventura %SEPARATOR% Drama %SEPARATOR% Fantasia
Excel Saga %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Parodia %SEPARATOR% Sci-Fi %SEPARATOR% Shounen
Puni Puni Poemi %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Jigoku Sensei Nube OVA %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Jigoku Sensei Nube Movie %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Jigoku Sensei Nube: Gozen 0 toki Nube Shisu %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Jigoku Sensei Nube: Kyoufu no Natsu Yasumi! Asashi no Uni no Gensetsu %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Nana to Kaoru %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Dareka no Manazashi %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Uchuu Senkan Yamato 2199 %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Akihabara Dennou Gumi %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Akihabara Dennou-gumi: 2011 Nen no Natsuyasumi %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Muteki Kanban Musume %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Sunabouzu %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Aventura %SEPARATOR% Comedia %SEPARATOR% Ecchi %SEPARATOR% Sci-Fi
Sora no Otoshimono Final: Eternal My Master %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Ecchi %SEPARATOR% Harem %SEPARATOR% Sci-Fi %SEPARATOR% Shounen %SEPARATOR% Sobrenatural
Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Romance %SEPARATOR% Shounen Ai %SEPARATOR% Yaoi
One Piece 3D2Y %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Aventura %SEPARATOR% Comedia %SEPARATOR% Fantasia %SEPARATOR% Shounen
Mujaki no Rakuen %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Ecchi %SEPARATOR% Romance %SEPARATOR% Seinen
Monster Rancher %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Monster Rancher (2000) %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Otome wa Boku ni Koishiteru %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Otome wa Boku ni Koishiteru Special %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Otome wa Boku ni Koishiteru: Futari no Elder %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Hakuouki Movie 1: Kyoto Ranbu %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Druaga no Tou: the Aegis of Uruk %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Druaga no Tou: the Sword of Uruk %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Rizelmine %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Gakuen Heaven %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Kaidan Restaurant %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Mermaid Melody Pichi Pichi Pitch %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Mermaid Melody Pichi Pichi Pitch Pure %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Irresponsable Capitán Tylor %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Irresponsable Capitán Tylor OVA %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Koe de Oshigoto! %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Red Baron %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Bakuretsu Hunters %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Gravitation %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Musica %SEPARATOR% Romance %SEPARATOR% Shounen Ai %SEPARATOR% Yaoi
Gravitation: Lyrics of Love %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Loveless %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Drama %SEPARATOR% Fantasia %SEPARATOR% Misterio %SEPARATOR% Romance %SEPARATOR% Shoujo %SEPARATOR% Shounen Ai %SEPARATOR% Sobrenatural %SEPARATOR% Yaoi
Paradise Kiss %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida %SEPARATOR% Drama %SEPARATOR% Josei %SEPARATOR% Romance
Saint Seiya: Legend of Sanctuary %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Aventura %SEPARATOR% Fantasia %SEPARATOR% Sci-Fi %SEPARATOR% Shounen
Blade & Soul Specials %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Artes Marciales %SEPARATOR% Aventura %SEPARATOR% Fantasia
Digimon Savers %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
To LOVE-Ru OVA %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Ecchi %SEPARATOR% Harem %SEPARATOR% Sci-Fi %SEPARATOR% Shounen
Saiunkoku Monogatari %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Saiunkoku Monogatari 2nd Season %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Sky Girls OVA %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Sky Girls %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Choujikuu Yousai Macross %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Choujikuu Yousai Macross: Ai Oboete Imasuka %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Choujikuu Yousai Macross II: Lovers Again %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Macross Plus %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Macross 7 %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Macross 7: Ginga ga Ore wo Yonde Iru! %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Macross FB7: Ginga Rukon - Ore no Uta wo Kike! %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Macross Dynamite 7 %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Macross Frontier Music Clip Shuu: Nyankuri %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Macross Zero %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Aventura %SEPARATOR% Mecha %SEPARATOR% Militar %SEPARATOR% Sci-Fi %SEPARATOR% Shounen
Choujikuu Yousai Macross: Flash Back 2012 %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Ane Log %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Shounen
Macross Plus Movie Edition %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Gekijouban Tennis no Ouji-sama: Futari no Samurai - The First Game %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Tennis no Ouji-sama: Zenkoku Taikai Hen %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Tennis no Ouji-sama: Zenkoku Taikai Hen - Semifinal %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Tennis no Ouji-sama: Zenkoku Taikai Hen - Final %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Sugar Sugar Rune %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Yamato Nadeshiko Shichi Henge %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Shoujo
Isekai no Seikishi Monogatari %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Suki na Mono wa Suki Dakara Shou ga Nai!! %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Gun x Sword %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Aventura %SEPARATOR% Drama %SEPARATOR% Mecha %SEPARATOR% Sci-Fi %SEPARATOR% Shounen
Tribe Cool Crew %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Musica
Aikatsu! 3 %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Denki-Gai no Honya-san %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Seinen
Amagi Brilliant Park %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Romance
Danna ga Nani wo Itteiru ka Wakaranai Ken %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida %SEPARATOR% Seinen
Gundam: G no Reconguista %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Mecha %SEPARATOR% Sci-Fi %SEPARATOR% Space
Garo: Honoo no Kokuin %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Demonios
Log Horizon 2 %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% 
Magic Kaito 1412 %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Aventura %SEPARATOR% Comedia %SEPARATOR% Romance
Selector Spread WIXOSS %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Juegos %SEPARATOR% Psicologico
Ushinawareta Mirai wo Motomete %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Romance
Cross Ange: Tenshi to Ryuu no Rondo %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Sci-Fi
Fate/stay night: Unlimited Blade Works %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Fantasia %SEPARATOR% Magia %SEPARATOR% Sobrenatural
Grisaia no Kajitsu %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Drama %SEPARATOR% Psicologico %SEPARATOR% Romance
Nanatsu no Taizai %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Aventura %SEPARATOR% Fantasia %SEPARATOR% Shounen %SEPARATOR% Sobrenatural
Sora no Method %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Fantasia
World Trigger %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Colegial %SEPARATOR% Sci-Fi %SEPARATOR% Shounen %SEPARATOR% Sobrenatural %SEPARATOR% Space
Gugure! Kokkuri-san %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Romance %SEPARATOR% Shounen %SEPARATOR% Sobrenatural
Kaitou Joker %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Aventura %SEPARATOR% Comedia %SEPARATOR% Misterio %SEPARATOR% Shounen
Orenchi no Furo Jijou %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Fantasia %SEPARATOR% Shoujo
Shingeki no Bahamut: Genesis %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Aventura %SEPARATOR% Demonios %SEPARATOR% Fantasia %SEPARATOR% Magia %SEPARATOR% Sobrenatural
Akatsuki no Yona %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Comedia %SEPARATOR% Fantasia %SEPARATOR% Romance %SEPARATOR% Shoujo
Inou-Battle wa Nichijou-kei no Naka de %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Romance %SEPARATOR% Sobrenatural
Yowamushi Pedal: Grande Road %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Deportes %SEPARATOR% Drama %SEPARATOR% Shounen
Gundam Build Fighters Try %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Mecha
Trinity Seven %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Comedia %SEPARATOR% Magia %SEPARATOR% Romance
Daitoshokan no Hitsujikai %SEPARATOR% Finalizado %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Romance
